mouse_strain,C57BL
gene_accession_id,MGI:2446186
analysis_id,23i62tz2hfpxwpr
parameter_id,MGP_BMI_013_001
gene_symbol,Lpgat1
parameter_name,Immature B cells (Hardy fraction E) - % of CD45+
mouse_life_stage,Late adult
pvalue,0.2727789
