mouse_strain,C57BL
gene_symbol,Orc2
parameter_name,Coat - color pattern - back
gene_accession_id,MGI:1328306
pvalue,0.7429397
analysis_id,4r0iy81rnd63iw7
parameter_id,IMPC_CSD_008_001
mouse_life_stage,E9.5
