mouse_strain,C57BL
gene_symbol,Trdmt1
parameter_id,ESLIM_004_001_701
parameter_name,Glucose response AUC
mouse_life_stage,Early adult
gene_accession_id,MGI:1274787
analysis_id,uzx2p1x4xo425u5
pvalue,0.7106603
