mouse_life_stage,E12.5
mouse_strain,C57BL
analysis_id,8xjj8sz7tuz8t6g
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
parameter_name,Snout size
parameter_id,MGP_CSD_067_001
pvalue,0.9879776
