mouse_life_stage,Late adult
mouse_strain,C57BL
analysis_id,s2779y84vx1x649
parameter_id,ESLIM_016_001_002
gene_symbol,AU040320
gene_accession_id,MGI:2140475
pvalue,0.3082436
parameter_name,Red blood cell count
