parameter_id,IMPC_XRY_018_001
gene_symbol,Psd4
mouse_life_stage,Early adult
pvalue,0.9051911
parameter_name,Shape of vertebrae
mouse_strain,C57BL
gene_accession_id,MGI:2674093
analysis_id,08w646lhi7trzyt
