mouse_life_stage,Early adult
analysis_id,7u477w59xph0641
parameter_name,NK Subsets (Q2)
mouse_strain,C57BL
pvalue,0.7833799
parameter_id,IMPC_IMM_055_001
gene_symbol,Abo
gene_accession_id,MGI:2135738
