parameter_id,IMPC_CSD_033_001
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Gait
analysis_id,42h6upwn591ei37
gene_symbol,Cmpk1
gene_accession_id,MGI:1913838
pvalue,0.2171405
