mouse_life_stage,Early adult
parameter_name,Embryo Size
gene_symbol,Usp37
analysis_id,o092137p6344969
pvalue,0.1149973
gene_accession_id,MGI:2442483
mouse_strain,C57BL
parameter_id,IMPC_GEO_019_001
