mouse_strain,C57BL
gene_symbol,Ntmt2
pvalue,0.237253
parameter_id,MGP_BMI_019_001
mouse_life_stage,Early adult
analysis_id,j05000l26aipg78
gene_accession_id,MGI:2685053
parameter_name,T cells - % of CD45+
