parameter_id,MGP_MLN_010_001
pvalue,0.4898762
gene_symbol,Slc28a2
mouse_life_stage,Early adult
parameter_name,Resting Treg cells - % of Treg
mouse_strain,C57BL
analysis_id,tdav79gdx6i6fo0
gene_accession_id,MGI:1913105
