parameter_id,M-G-P_005_001_004
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Bach2
analysis_id,76z53389g8rw7r5
gene_accession_id,MGI:894679
pvalue,0.3190208
parameter_name,Bone Mineral Density (excluding skull)
