mouse_life_stage,Late adult
parameter_id,MGP_CSD_064_001
analysis_id,15q39290ndv2u5r
gene_accession_id,MGI:2140475
mouse_strain,C57BL
pvalue,0.1028704
parameter_name,Head morphology
gene_symbol,AU040320
