parameter_id,MGP_PBI_012_001
pvalue,0.8143145
mouse_life_stage,Early adult
parameter_name,CD4+ KLRG1+ alpha beta T cell percentage
analysis_id,qt6911446sc8s5q
gene_symbol,Sprr1b
gene_accession_id,MGI:106659
mouse_strain,C57BL
