parameter_id,IMPC_CSD_051_002
gene_accession_id,MGI:99605
pvalue,0.7593013
mouse_life_stage,Early adult
parameter_name,Hindlimb nail - number
gene_symbol,Cntfr
mouse_strain,129SV
analysis_id,5lcak91r5lh5ud2
