parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
gene_accession_id,MGI:1913105
parameter_id,MGP_PBI_010_001
mouse_strain,C57BL
gene_symbol,Slc28a2
analysis_id,yyl1a60ny369123
pvalue,0.1401459
mouse_life_stage,Early adult
