parameter_id,IMPC_XRY_001_001
parameter_name,Skull shape
gene_accession_id,MGI:97054
gene_symbol,Mov10
mouse_strain,C57BL
analysis_id,8v358wve4g6001g
pvalue,0.5384948
mouse_life_stage,Early adult
