parameter_id,IMPC_IMM_051_001
gene_accession_id,MGI:1914556
parameter_name,Monocytes
gene_symbol,Zc2hc1a
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.3371345
analysis_id,9836u0n7h84201k
