parameter_id,ESLIM_011_001_007
analysis_id,y191807t3222jbf
mouse_strain,C57BL
parameter_name,PP1 + pulse startle magnitude
mouse_life_stage,Early adult
gene_symbol,Dnaaf9
pvalue,0.05978356
gene_accession_id,MGI:1923029
