parameter_id,IMPC_EYE_007_001
gene_accession_id,MGI:2140475
parameter_name,Cornea
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,AU040320
pvalue,0.6610973
analysis_id,40g42gs4en6w29g
