parameter_name,Naive CD8+ T cells - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:2442483
gene_symbol,Usp37
pvalue,0.1928025
parameter_id,MGP_MLN_076_001
analysis_id,5b8j71x9oi44kqy
mouse_life_stage,Early adult
