mouse_life_stage,E12.5
gene_symbol,Bmi1
parameter_name,Zygomatic bone
mouse_strain,C57BL
pvalue,0.744507
parameter_id,IMPC_XRY_002_001
analysis_id,1vl14q70511021y
gene_accession_id,MGI:88174
