parameter_id,IMPC_EYE_016_001
gene_accession_id,MGI:1929242
analysis_id,38oo2w0f7xfz44o
pvalue,0.9840545
parameter_name,Lens
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Ivd
