parameter_id,ESLIM_011_001_010
gene_symbol,Duoxa2
mouse_life_stage,Early adult
analysis_id,599ly0a48e5rw6s
pvalue,0.3030363
parameter_name,PP4 + pulse startle magnitude
mouse_strain,C57BL
gene_accession_id,MGI:1914061
