mouse_life_stage,Early adult
pvalue,0.4242531
gene_symbol,Ddx27
parameter_id,MGP_PBI_019_001
parameter_name,Neutrophil percentage
gene_accession_id,MGI:2385884
mouse_strain,129SV
analysis_id,vou5b9fgn7s7s5q
