mouse_life_stage,Early adult
gene_accession_id,MGI:1921493
mouse_strain,C57BL
parameter_id,IMPC_XRY_027_001
gene_symbol,Slx4ip
analysis_id,5oq698ai0h0qvk7
parameter_name,Joints
pvalue,0.310456
