mouse_life_stage,Early adult
parameter_name,Effector CD4+ T helper cells - % of CD45+
parameter_id,MGP_MLN_066_001
gene_symbol,Tox
gene_accession_id,MGI:2181659
analysis_id,335i8nk189g4m43
mouse_strain,C57BL
pvalue,0.3604383
