parameter_id,IMPC_IMM_006_001
pvalue,0.7235637
gene_accession_id,MGI:104640
parameter_name,Others
gene_symbol,Rab17
mouse_strain,C57BL
analysis_id,36ax020wz91rqn5
mouse_life_stage,Early adult
