parameter_id,ESLIM_007_001_006
gene_accession_id,MGI:1915325
gene_symbol,Lurap1
mouse_strain,C57BL
analysis_id,0pa525lm18o9wqd
parameter_name,Periphery distance travelled
mouse_life_stage,Early adult
pvalue,0.08771455
