parameter_id,IMPC_OFD_018_001
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.3775048
parameter_name,Latency to center entry
gene_symbol,Ddx27
analysis_id,6ayrq0ylq70ku6d
gene_accession_id,MGI:2385884
