parameter_id,IMPC_DXA_003_001
gene_symbol,Hpca
gene_accession_id,MGI:1336200
pvalue,0.8789514
mouse_life_stage,Early adult
analysis_id,82jaqiubrm5e091
mouse_strain,C57BL
parameter_name,Lean mass
