parameter_id,IMPC_XRY_033_001
gene_symbol,Tiprl
mouse_life_stage,Early adult
pvalue,0.682099
parameter_name,Tibia length
mouse_strain,C57BL
analysis_id,8bjq4rx7vn5l65h
gene_accession_id,MGI:1915087
