parameter_id,IMPC_XRY_065_001
gene_accession_id,MGI:1336200
pvalue,0.3963441
mouse_life_stage,Early adult
gene_symbol,Hpca
parameter_name,Lumbar processes
analysis_id,34934311263a0uq
mouse_strain,C57BL
