gene_symbol,Slc30a4
mouse_strain,C57BL
analysis_id,53313c0e1h5p002
gene_accession_id,MGI:1345282
parameter_name,Neutrophils
parameter_id,IMPC_IMM_050_001
pvalue,0.3487457
mouse_life_stage,Early adult
