parameter_id,IMPC_IMM_004_001
pvalue,0.2994235
parameter_name,NKT cells (panel A)
gene_symbol,Pglyrp3
gene_accession_id,MGI:2685266
analysis_id,fasj580ht89ab0q
mouse_strain,C57BL
mouse_life_stage,Early adult
