mouse_life_stage,Early adult
analysis_id,x044h7y306740wk
mouse_strain,C57BL
gene_symbol,Arnt
gene_accession_id,MGI:88071
pvalue,0.6462358
parameter_id,M-G-P_009_001_003
parameter_name,Body weight
