mouse_life_stage,E9.5
gene_accession_id,MGI:1914515
parameter_name,B2B Cells
pvalue,0.4507786
parameter_id,IMPC_IMM_065_001
mouse_strain,C57BL
analysis_id,bp9fy1ey9hp8v54
gene_symbol,Slc39a10
