parameter_id,JAXLA_CSD_023_001
mouse_life_stage,Early adult
pvalue,0.4227438
parameter_name,Vibrissae - presence
gene_symbol,Nemp2
gene_accession_id,MGI:2444113
analysis_id,qk873xzv73un676
mouse_strain,C57BL
