parameter_id,MGP_MLN_071_001
pvalue,0.3549579
mouse_strain,C57BL
parameter_name,Resting Treg cells - % of CD45+
mouse_life_stage,Early adult
gene_symbol,Ncaph
gene_accession_id,MGI:2444777
analysis_id,129od1415k91jtr
