mouse_strain,C57BL
gene_symbol,Mgst2
parameter_name,Limb grasping
parameter_id,ESLIM_008_001_017
mouse_life_stage,Early adult
analysis_id,i94cznrc8h16mpi
gene_accession_id,MGI:2448481
pvalue,0.4019478
