mouse_strain,C57BL
analysis_id,ev615303h2771jc
parameter_id,JAX_LDT_004_001
pvalue,0.1812542
mouse_life_stage,Early adult
gene_symbol,Dcaf10
gene_accession_id,MGI:2140179
parameter_name,Dark side time spent
