mouse_life_stage,Early adult
parameter_name,Right kidney weight
mouse_strain,C57BL
pvalue,0.8814709
parameter_id,IMPC_OWT_004_001
gene_accession_id,MGI:1276578
analysis_id,847skbg49971p86
gene_symbol,Gfi1b
