parameter_id,MGP_PBI_038_001
pvalue,0.3145103
gene_accession_id,MGI:104848
mouse_strain,C57BL
parameter_name,Ly6Clow monocyte number
analysis_id,oid31tbv65ngyg6
gene_symbol,Inpp1
mouse_life_stage,Early adult
