parameter_id,IMPC_HEM_005_001
mouse_life_stage,Early adult
gene_symbol,Lamb3
mouse_strain,C57BL
pvalue,0.9725456
analysis_id,38t5nu0zcs6nvx3
gene_accession_id,MGI:99915
parameter_name,Mean cell volume
