parameter_id,M-G-P_013_001_001
gene_symbol,Secisbp2l
pvalue,0.7912206
analysis_id,1xwkwdzdjyw8gsd
parameter_name,Eye
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1917604
