parameter_id,M-G-P_005_001_001
analysis_id,n5x7yl4uo0167np
mouse_strain,C57BL
gene_accession_id,MGI:2446186
parameter_name,Weight
gene_symbol,Lpgat1
mouse_life_stage,Early adult
pvalue,0.4939469
