mouse_life_stage,Early adult
gene_accession_id,MGI:1914061
analysis_id,glpal2296fz2k8u
pvalue,0.2108975
parameter_id,IMPC_ECG_005_001
parameter_name,PQ
mouse_strain,C57BL
gene_symbol,Duoxa2
