pvalue,0.2138402
analysis_id,0ag2qtm20hyw981
mouse_life_stage,Early adult
parameter_name,Time mobile light side
gene_symbol,Atrn
parameter_id,JAX_LDT_003_001
gene_accession_id,MGI:1341628
mouse_strain,C57BL
