parameter_id,M-G-P_006_001_026
mouse_strain,C57BL
parameter_name,Fusion of vertebrae
analysis_id,oj7n97325t123wi
mouse_life_stage,Early adult
gene_symbol,Psmd14
gene_accession_id,MGI:1913284
pvalue,0.8541538
