gene_accession_id,MGI:87968
gene_symbol,Ahcy
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,ESLIM_011_001_007
pvalue,0.8383392
parameter_name,PP1 + pulse startle magnitude
analysis_id,9p70457q35v08c8
