mouse_life_stage,Middle aged adult
pvalue,0.2982521
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
parameter_id,MGP_IMM_007_001
analysis_id,24nw7f2t7wy30e3
mouse_strain,C57BL
gene_accession_id,MGI:2140475
gene_symbol,AU040320
