mouse_strain,C57BL
analysis_id,35fvl01gq925ihi
parameter_name,CD8+ alpha beta T cell percentage
gene_symbol,Mapkap1
pvalue,0.9217315
gene_accession_id,MGI:2444554
parameter_id,MGP_PBI_004_001
mouse_life_stage,Early adult
