parameter_id,IMPC_IMM_064_001
parameter_name,B1B Cells
gene_symbol,Duoxa2
pvalue,0.9499925
mouse_strain,C57BL
analysis_id,pr2hprr8or5885b
mouse_life_stage,Early adult
gene_accession_id,MGI:1914061
