gene_accession_id,MGI:88461
gene_symbol,Col6a3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,HRWLLA_DXA_007_001
pvalue,0.4416968
parameter_name,BMC/Body weight
analysis_id,27yqv0mb6i1n9h3
