gene_symbol,Slc28a2
mouse_life_stage,Early adult
parameter_id,HRWLLA_CSD_008_001
pvalue,0.4888271
gene_accession_id,MGI:1913105
mouse_strain,C57BL
parameter_name,Coat - color pattern - back
analysis_id,8436a5830h8g9v0
