parameter_id,M-G-P_012_001_005
gene_accession_id,MGI:3588214
pvalue,0.7472847
mouse_strain,C57BL
analysis_id,89446v7rs42825q
mouse_life_stage,Early adult
parameter_name,Body Weight
gene_symbol,Rufy4
