parameter_id,M-G-P_014_001_009
gene_symbol,Wars2
mouse_strain,C57BL
gene_accession_id,MGI:1917810
analysis_id,6u25nmv1gu9kr47
pvalue,0.5225759
mouse_life_stage,E9.5
parameter_name,lens
