parameter_id,MGP_MLN_031_001
pvalue,0.4560134
mouse_strain,C57BL
gene_symbol,Trp53rkb
analysis_id,gm9cw59ni8fmod5
parameter_name,Total NK cells - % of CD45+
mouse_life_stage,Early adult
gene_accession_id,MGI:1914050
