parameter_id,IMPC_XRY_059_001
gene_accession_id,MGI:2684980
analysis_id,a5kq5ti9y44j51f
gene_symbol,Mms22l
parameter_name,Shape of ribcage
pvalue,0.1661458
mouse_strain,129SV
mouse_life_stage,Early adult
