parameter_id,IMPC_EYE_027_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1925049
parameter_name,Persistence of hyaloid vascular system
pvalue,0.5443442
gene_symbol,Sla2
mouse_strain,C57BL
analysis_id,5ix1bh7v399tq0t
