parameter_id,MGP_IMM_070_001
analysis_id,53dl386m7w88g28
parameter_name,Total ab T cells - % of CD45+
mouse_strain,129SV
gene_accession_id,MGI:99605
pvalue,0.6655883
mouse_life_stage,Early adult
gene_symbol,Cntfr
