mouse_strain,C57BL
parameter_name,Lean mass
parameter_id,IMPC_DXA_003_001
pvalue,0.334236
mouse_life_stage,Late adult
analysis_id,l856681ud7960x2
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
