parameter_id,MGP_PBI_032_001
analysis_id,7ya91917bdi5n71
mouse_life_stage,Early adult
parameter_name,CD4+ KLRG1+ alpha beta T cell number
pvalue,0.7185578
gene_accession_id,MGI:107566
gene_symbol,Kifap3
mouse_strain,C57BL
