parameter_id,IMPC_GEL_032_001
analysis_id,wv740588g3y8su3
mouse_life_stage,Late adult
gene_accession_id,MGI:2140475
pvalue,0.9659885
gene_symbol,AU040320
mouse_strain,C57BL
parameter_name,Embryo Size
